Contract_ID,Contract_Type,Contract_Date,Balance
3cCshN,Saving Account,2021-10-12,90720.44464942154
RLtDGo,Checking Account,2023-01-15,148945.74087963373
uj9nmr,TDC,2023-05-07,145092.90628293928
DpzGCL,TDC,2020-11-30,92362.29954539759
eNaQAr,Mortgage,2024-02-02,29498.158297309885
D7zQOA,TDC,2022-03-02,36527.24185442428
ipHzmp,Mortgage,2020-06-07,32906.04967485595
M76cMn,Mortgage,2023-06-15,122913.61789559973
k2B2iS,Mortgage,2023-03-16,23954.043499715288
CyAWHW,Saving Account,2022-08-14,1166.1965098002443
LA4NSU,Checking Account,2021-07-17,14680.86267578053
Vle6ek,Checking Account,2023-08-14,83866.03655640523
2o0j4p,TDC,2023-10-01,96190.92621097258
lcJzIJ,TDC,2022-09-12,134507.28902524378
DrzVNR,Checking Account,2023-09-04,85495.42916360489
Q2RSll,Checking Account,2021-06-01,50646.1146955093
Q0D6kS,TDC,2021-01-25,39824.28990472376
MRP8PO,Checking Account,2022-03-02,141356.80909350087
NNVMfM,Mortgage,2020-12-28,103488.09455846551
Qw6QHI,Saving Account,2022-02-13,143934.1831349201
EqqSR3,Mortgage,2022-06-18,66354.65496955221
nCu9zP,Checking Account,2020-11-25,43188.121681508
TPbMuV,Checking Account,2022-05-29,34982.7077062037
i8XX7j,Saving Account,2020-03-20,111931.89703805633
zp8ZyT,TDC,2022-05-29,41814.80715418317
XGHakP,Saving Account,2023-11-07,109802.14762089324
dv0QFx,Mortgage,2022-10-23,14886.290995786081
7txlc4,Checking Account,2020-06-17,115771.08771244957
IOGWQO,TDC,2021-02-16,75341.66217355004
EiWFpc,TDC,2021-11-02,57607.43492540159
C9G8ld,Saving Account,2022-09-22,81416.57140151743
Rg8szE,TDC,2020-06-06,119062.31922416961
mBHuWD,Mortgage,2023-04-29,38152.46381178646
v9zZJp,Mortgage,2020-02-28,99585.40290399388
WTB8Xf,Mortgage,2020-06-04,96300.4954012027
MN1jeY,Saving Account,2021-05-24,83647.79950732064
KX77LF,Saving Account,2021-05-28,61595.95726314669
Ij1ywo,Checking Account,2020-06-26,20383.16279203416
73rqHx,Saving Account,2022-08-23,63879.820099697565
maojJT,Mortgage,2021-03-15,67624.13250303562
uw7P4E,Mortgage,2024-02-12,52031.12370291952
25eSqs,Mortgage,2020-05-31,124831.11032073431
aA8B83,Checking Account,2021-01-08,29554.075296581923
2qbUMs,TDC,2023-09-20,68869.59247494276
j9pq33,TDC,2023-05-08,136423.67085744225
IFldFe,TDC,2021-04-15,46501.34733124777
7VVIg7,Saving Account,2023-05-10,33741.944663385955
nf33WV,TDC,2022-06-05,105497.40058138975
p7c0AY,Mortgage,2020-04-10,72429.34773373383
vtfCRQ,Saving Account,2020-05-30,127776.81861723588
7dUXrD,Checking Account,2021-08-31,85742.81893989885
sECRd9,Checking Account,2022-01-15,90685.24612323563
FCkJxC,Saving Account,2020-08-19,24846.24451003093
t7s9tP,Mortgage,2023-11-09,51289.87571504807
hkNiWm,Saving Account,2021-05-19,22301.31137998425
e8eyTr,Mortgage,2020-12-15,3848.257529062359
50oeeV,TDC,2020-07-21,78911.91913106739
SkW9WO,Saving Account,2021-01-04,26413.261866102985
wuuVNt,Mortgage,2020-08-02,26383.826137143376
t94ODb,Mortgage,2020-03-02,69803.11509547928
vpzdYS,Checking Account,2023-01-14,95367.18946359574
VQuTVR,Checking Account,2022-06-04,31060.928117681196
EhgkpW,Saving Account,2020-03-25,109797.50836563474
ygwcoN,Mortgage,2021-12-27,142044.86412403008
IXcWdn,TDC,2022-01-10,68317.60217298112
U3K7Ht,Saving Account,2022-04-29,82390.91731983905
J3vUku,Checking Account,2022-05-07,128509.49758961824
iPflML,Mortgage,2020-12-31,113267.52678172743
eAwlgR,Mortgage,2021-10-21,59055.1718607394
k6UwBL,Saving Account,2023-09-11,90580.36376281414
9NSt1A,Checking Account,2021-01-19,73616.3785564776
fmOgqG,Mortgage,2020-12-03,97474.86343120734
5AZxoU,Saving Account,2022-08-26,131745.4044284552
b5EzfT,Mortgage,2023-06-21,10244.60694627469
z2N8yg,Checking Account,2020-05-31,16593.1933686466
51namk,TDC,2021-05-31,16193.602161250814
wz9hrP,Saving Account,2020-09-28,70672.8886104704
RxoBIk,Saving Account,2023-01-17,117110.96393524749
iAzTs5,Mortgage,2021-04-03,19717.46500937027
Kvg2ZM,TDC,2020-06-07,34394.33524584929
Rux0jJ,Checking Account,2021-11-28,61974.10998022586
yhCFm4,Checking Account,2021-12-01,15574.401214460793
c9LSEi,Mortgage,2020-11-09,40780.23871844232
78DdgD,TDC,2024-01-02,70998.3192675147
EpOmuP,Mortgage,2022-10-05,95904.11238239917
2HcZXH,Mortgage,2022-01-09,119452.42712347816
9iXkn2,Saving Account,2021-02-10,78762.69009759901
n51klC,Mortgage,2023-05-05,46136.68025963388
5aKiuJ,Saving Account,2022-01-14,148958.87615024103
ZjEbXK,TDC,2020-10-23,116154.6124474345
gV7Hc1,Checking Account,2023-06-04,5842.914470117129
ZL4Eiz,Mortgage,2021-12-04,11665.699914218283
kgcQLo,Checking Account,2022-11-05,139959.18403429896
KthAOW,Checking Account,2020-09-05,97483.46431955566
cYbXHT,Mortgage,2022-07-25,118556.04037988931
fcBr6h,Checking Account,2020-11-28,111746.62140401083
bPfPex,Checking Account,2023-07-16,109519.0821665288
LURoXM,Saving Account,2022-06-04,52012.13843624825
vpX1iy,TDC,2021-09-19,49952.161885957445
xPP0yu,Checking Account,2021-06-28,100409.24827012683
vD8f3A,Saving Account,2021-10-29,6510.819880912936
Q2dLKJ,Checking Account,2021-02-11,30473.739557023688
1uCuoO,Mortgage,2021-08-29,1596.1424884885596
OKVnIS,Mortgage,2020-09-16,92696.05063826255
QRwHuV,Saving Account,2020-07-22,106614.73078304029
XmGcWv,Checking Account,2023-01-31,11251.676926660277
TRgCLu,TDC,2022-07-15,119227.27766707618
7sAkbL,Saving Account,2022-04-21,138485.33953033906
aAaNuB,Checking Account,2022-01-31,64123.22279234221
nuYrNT,TDC,2020-06-19,114345.90256461399
MJ3ZMk,TDC,2023-05-24,81925.84144265116
nYg3wa,Mortgage,2020-12-30,120411.88473809982
p8rHHD,TDC,2022-08-03,9746.460707165466
2hEoXb,Saving Account,2023-11-05,126793.74280419908
1Zw20O,Mortgage,2021-06-20,110989.74665821942
e0dyoN,Saving Account,2022-11-25,99748.93536258394
ZgLC7R,Saving Account,2023-08-27,26925.27856975168
Cbq1co,Saving Account,2022-05-28,114194.45085713048
E4laPD,Checking Account,2021-03-05,100015.54314033553
XlN2v6,Saving Account,2020-01-12,112652.8382447959
gSltxb,Saving Account,2021-04-19,8731.065952711813
qoZtTU,Saving Account,2021-11-23,33747.81046039898
lmgMC2,Saving Account,2023-09-12,70412.29003063888
vVNc1C,Checking Account,2024-02-14,134767.4542381853
pRuZMZ,TDC,2024-03-02,146581.20955983308
5abtsw,TDC,2023-10-10,111441.66018138819
rAEo6l,Mortgage,2020-11-24,131745.80879685277
l5izC3,TDC,2021-09-06,137151.3690123617
jU977A,Checking Account,2020-12-15,31563.88409254486
10bwXz,TDC,2021-03-25,87094.07463691261
DEN1ud,TDC,2022-06-18,29513.051773409155
3ZItex,Checking Account,2021-05-04,138804.7374705006
uyS3mz,Checking Account,2020-02-07,54081.47799023036
MysKkA,Mortgage,2021-07-13,4399.306387355765
vRk7zr,Checking Account,2023-06-20,132944.0511332234
BF0Twm,Checking Account,2020-02-24,30824.825751076376
xw9oPO,Mortgage,2021-10-24,57704.49864616443
mFNSWM,Saving Account,2023-12-11,112081.65948873629
w5gotV,Mortgage,2023-02-09,88709.99452779985
bEt9zh,Saving Account,2023-03-13,20693.08137773669
bczFHN,Checking Account,2020-02-09,93265.20533129953
ldqwlG,Checking Account,2022-06-07,144348.9274626936
H0BOe2,Mortgage,2023-05-19,97445.32985064895
8SUYOW,Saving Account,2022-08-28,6613.222767122358
fdO559,Saving Account,2022-05-01,122774.13453876507
AFzKYl,Checking Account,2023-05-13,32138.02624335549
UdTvij,Mortgage,2020-02-04,138164.4064769752
U9bhni,TDC,2023-03-09,135676.33364285677
YApbFH,TDC,2020-03-15,141645.06824108612
sQy5u3,Mortgage,2020-03-23,26544.043210724325
kPgV3B,Mortgage,2021-09-24,133129.97482880467
xt3oyu,Checking Account,2024-01-24,18120.83783864211
j9yooA,Mortgage,2022-08-26,97792.16901642235
dLYm8j,TDC,2021-04-12,97122.56744646697
STqirz,Checking Account,2021-12-04,100334.99939965797
A6WEP2,Checking Account,2021-05-30,46836.30439147578
tGXBfi,Checking Account,2022-09-27,35997.44915989405
XCmqLt,Mortgage,2020-02-10,75854.2663290375
DXdY3w,Checking Account,2023-10-30,108086.20813318418
Ckla49,Saving Account,2022-05-13,98110.59695529517
UKjyaH,TDC,2021-08-16,68052.52130236407
T2I4xe,Saving Account,2020-06-13,49756.27721971643
0UjcL2,Mortgage,2021-10-15,125009.4882413188
GEwgFM,TDC,2021-02-28,87089.57275186964
dWxISh,Mortgage,2023-05-20,62779.228577614944
TOvpQ3,Saving Account,2023-02-18,47343.74627659229
AmkL9c,TDC,2020-03-08,44615.08260919634
w9KyLJ,Saving Account,2023-05-27,81500.31129676517
eEyXap,Checking Account,2021-06-10,8128.324851602363
oyd59j,Mortgage,2020-03-10,8307.743507265426
9J9Osu,Mortgage,2020-04-07,34092.13385141804
lv0JwO,Saving Account,2021-06-26,50056.2243417311
WYaETj,Checking Account,2022-10-12,26686.438555954213
micELZ,Mortgage,2023-06-03,95988.81921666769
jUQUWz,Checking Account,2022-11-13,89296.73062495256
Wdm3sk,Checking Account,2023-04-03,117470.72383158004
o4lezb,Checking Account,2022-10-28,5624.876204158019
vPFpBk,Mortgage,2020-07-03,25257.31926612648
Y928G4,TDC,2022-08-21,5957.494366309847
ReVcY5,Saving Account,2022-12-07,143302.62260523564
RbfDnQ,TDC,2023-03-04,119597.37212088358
GSEyNy,Mortgage,2023-09-15,104308.72828190586
Xu7jvi,Saving Account,2020-01-22,141282.11241545467
TrKq7W,TDC,2023-09-24,68727.3332852086
49H4oF,Checking Account,2022-09-05,14333.117927710842
XAEtr9,Checking Account,2022-03-27,56819.28088613623
lVx8Y7,Mortgage,2022-09-06,58688.24571140926
grvK5T,Checking Account,2020-06-01,107352.95264045778
DGcS5a,Mortgage,2023-07-19,59938.458482310285
SVcyjH,Checking Account,2022-06-08,130873.37397893915
NtlKCe,Saving Account,2023-03-17,113049.6282220673
GT3Dx8,TDC,2022-04-19,16638.948655030807
ov4460,Checking Account,2020-02-23,75326.74479521158
GdMpMO,Checking Account,2020-11-25,106601.22957785906
AIEbA7,Saving Account,2022-07-08,55920.4685599211
QvsuWv,Saving Account,2022-06-21,39958.316635964235
qHuHzE,Checking Account,2021-10-01,135461.161220908
bSJkRI,Checking Account,2023-07-10,41281.05489342495
XNItqW,TDC,2021-03-10,105977.59070458055
KvEDzW,Mortgage,2020-06-05,86102.87593690817
iZX9Pm,Mortgage,2020-06-17,130369.71075122253
aaiLSm,Saving Account,2020-10-07,48087.19362307678
ryqwRE,Saving Account,2020-07-07,64031.421867203266
pcF3I9,Checking Account,2023-09-02,91230.27006864485
EeZWKe,Saving Account,2020-08-29,137513.50467199742
gQljcl,Saving Account,2022-05-11,66349.30869847245
dcPey1,Saving Account,2021-01-06,130780.41538884983
E0iJ8d,TDC,2020-12-25,15432.194214417177
bMhhbB,Saving Account,2022-01-20,31410.926821554734
7gKkMH,Saving Account,2023-11-27,28587.77304142246
havXok,TDC,2022-07-28,49889.21362926222
PAy6f6,Saving Account,2023-11-20,29815.56468074087
DvnVeZ,Checking Account,2021-02-07,61678.20280247958
WKbDB1,Checking Account,2021-09-13,128295.43245702868
fzFzds,Mortgage,2020-11-13,38996.85448642217
AbH1xB,Saving Account,2020-03-20,7870.441927086163
xfGT1z,TDC,2022-03-21,67866.50814997587
q7PYjY,Checking Account,2022-04-03,126975.311096258
usUat0,Mortgage,2022-01-28,147781.49029944942
YwnePo,Checking Account,2023-08-14,125612.98398547614
MhhPiK,TDC,2020-04-26,81192.3238211344
LtXapI,Saving Account,2023-09-16,72230.25088087026
Vatm5C,Mortgage,2020-12-20,28016.999842133246
rv4q2G,Mortgage,2020-07-21,45540.58793180643
dhHB3Y,TDC,2021-09-03,132485.6360033893
0PsMRv,Checking Account,2022-12-09,97949.39603407787
ZonjXB,TDC,2023-12-22,53539.221551309965
rfXxYT,Mortgage,2022-10-21,15193.060388857744
09PuXM,Mortgage,2021-12-12,63260.33922770877
3YHgts,Mortgage,2020-04-13,63588.89632207476
Iwg2Cj,Mortgage,2021-01-17,61833.79954510694
EViuZQ,TDC,2020-12-20,68342.22593294996
0d3UpZ,TDC,2023-09-19,131400.94792398793
QhqKfQ,Checking Account,2023-04-03,79737.6983871648
7px49Y,TDC,2020-07-02,107456.04246894267
Jgam1Q,Saving Account,2020-08-29,28989.507198911968
5xC0mv,Checking Account,2021-11-05,128750.14949411039
8zGT2V,Saving Account,2023-09-17,137017.6260976947
cGtFE5,Checking Account,2022-11-10,34950.96641133068
WUBHkX,Saving Account,2022-02-01,14273.495738542138
DGCQUW,Mortgage,2021-10-15,68601.56938525214
J4sS7I,TDC,2021-02-02,90968.64695486454
nYdpF5,Checking Account,2022-08-03,23531.429536158863
bg84fU,Mortgage,2023-06-15,129048.09400473589
gueU42,TDC,2020-10-25,130817.63705813292
k6Yyno,Mortgage,2022-05-03,10886.476022557832
S2Cous,Mortgage,2020-02-27,54863.86713751374
02lLNW,Mortgage,2022-05-08,138199.28551587
1DZDNj,Checking Account,2022-12-19,110309.02257827003
FJUl64,TDC,2022-10-28,88461.98316944847
0MAZT9,Saving Account,2021-08-29,77133.46029413203
ZwoQkH,Saving Account,2020-08-29,109365.72886072168
U14di0,Mortgage,2022-12-24,24417.006321531568
dQ4vP2,Saving Account,2022-02-05,147942.79800724672
QaPmcu,Checking Account,2023-02-26,59624.31208210312
TgEtz4,TDC,2022-06-08,123412.05979016893
NVSoxW,Mortgage,2023-06-10,97048.45266157416
RpyOFq,Checking Account,2020-08-03,142225.8201934973
eLHIzP,Saving Account,2020-03-15,128055.86872099551
kA6VV4,Mortgage,2023-09-24,135195.5768713402
6erwXO,Checking Account,2021-04-21,67274.06979390969
3YXHxC,Checking Account,2021-08-23,98928.8896890567
VdbmYC,Checking Account,2022-06-24,117088.07987563306
0uGwTq,TDC,2022-01-15,113004.65877753076
C8lsze,TDC,2022-10-31,90628.07460279421
bQKSgd,Saving Account,2021-12-09,136624.7308244199
zDrMfH,Mortgage,2022-07-15,95966.63274772714
2qr5fp,Mortgage,2023-02-27,62669.67065051299
kLQ9Vq,Saving Account,2023-06-01,139741.2773558232
ICzdD1,Checking Account,2021-10-15,12715.096397517062
T2uwkx,Mortgage,2021-05-30,63482.1030205678
X3b8Ry,Saving Account,2023-04-15,32415.660433373527
Wyhuoz,Checking Account,2022-09-21,96353.82463880944
HBujVL,Mortgage,2023-09-12,19434.452233880325
L5O6tI,Saving Account,2022-04-07,84371.95187767873
PqWD8l,Saving Account,2020-12-25,74614.69166239636
hymEvR,TDC,2023-08-01,105608.95688208762
mUSOpQ,Checking Account,2020-04-09,1586.6719855289484
9nb1Nb,Checking Account,2021-04-09,18736.791036650775
TmfGil,Checking Account,2023-08-30,11690.369182753897
lX6Vjo,TDC,2022-04-10,64743.659369783985
TDFT5g,Checking Account,2022-02-18,70858.25210911434
E3CUlk,TDC,2021-01-03,86297.26568572132
0qCWch,Mortgage,2021-06-12,42944.772298250995
AO0AWQ,Saving Account,2023-12-07,111248.49710897825
Wno5mW,TDC,2023-07-06,13940.646591808123
Piqx66,TDC,2024-02-04,119640.74212571124
um7PRz,TDC,2023-01-28,131982.84154641727
HHQnLl,Mortgage,2021-04-16,1702.092827033073
CCxeU4,Checking Account,2021-01-07,19225.623728315983
G60bxo,TDC,2023-09-02,17527.854385137216
796rcr,Saving Account,2022-03-05,50023.260635966355
ajP98z,TDC,2021-11-05,105039.5270482816
LvRFxo,TDC,2021-02-27,23702.021993256512
ZHzuSo,TDC,2021-03-29,120597.93735739283
dk2Y04,Mortgage,2023-05-09,71812.26906881826
kmX6Gk,Mortgage,2021-08-14,87630.17504162811
MSDNHI,Saving Account,2021-05-15,79238.43251414358
Mwl7AC,Mortgage,2023-02-28,21292.708199125263
Llm7lM,Checking Account,2021-05-12,37593.12563133087
1x5IWr,Saving Account,2023-07-30,132507.83111443862
ZhlRVX,Checking Account,2023-07-13,48042.100695721536
sqyR0B,Checking Account,2020-11-18,59658.13381714397
3qdHvy,TDC,2023-08-02,84575.47899853908
xkgldf,Mortgage,2020-05-28,107947.26768352046
tasQ5M,Saving Account,2021-04-16,68892.4458893625
ha4cSu,Checking Account,2021-04-09,2286.5733106943226
uZ8ETn,Mortgage,2020-10-30,140873.66754287275
9ntgAp,Checking Account,2020-06-06,112320.1385856284
ZSxyFd,Checking Account,2021-01-11,93236.76652222946
aP2cDi,Mortgage,2021-09-26,104842.91286606596
VlfUpX,Checking Account,2024-01-04,100221.63164264882
sddkju,TDC,2022-04-09,138016.84966137208
f0pjpp,Saving Account,2020-09-11,27448.508283946874
JYO30B,TDC,2021-05-05,42293.21274359782
SYcy5q,TDC,2020-11-26,65053.12768459598
cqhX7M,TDC,2021-10-11,64084.408096692496
C4bihX,Mortgage,2023-05-17,38944.62140624277
iBxgqu,TDC,2021-12-23,82606.73614925898
xaFrCW,Mortgage,2023-09-08,15118.854770281712
FU8NAF,Checking Account,2023-08-10,45253.58821669083
sHZeEd,Mortgage,2021-01-15,149857.5436419782
rQ4oOA,TDC,2021-03-02,64710.3420202102
NsXx4j,Saving Account,2022-03-23,69071.84061988594
Aa1eUQ,Saving Account,2023-12-28,39049.461654014
fzJSb4,Mortgage,2021-07-20,66212.61658851402
2lJDVZ,Mortgage,2021-09-01,132905.13207328905
OZP9SS,Mortgage,2023-09-02,142632.54675312527
nbnJjL,Checking Account,2020-04-12,48026.59164619301
8iXagu,TDC,2022-06-28,54397.48952142897
YNC3r1,TDC,2024-01-17,118861.09007375999
iZ2oiA,Mortgage,2022-01-10,114670.29777503246
7v7WXg,Mortgage,2021-11-14,100522.85283439576
laoBjF,Checking Account,2022-11-21,584.1657424605341
LwZgPl,Checking Account,2020-05-30,35319.39637124848
OIHPDZ,Checking Account,2020-09-15,8010.600589926839
9v46li,TDC,2022-09-19,97823.15415321413
uUanUd,Mortgage,2020-07-06,149130.3299411942
CT8xjv,TDC,2023-06-09,106109.59170612447
gXCO9I,Mortgage,2022-03-25,85912.70126572483
RFBasv,Checking Account,2023-06-14,25967.38027403196
rmz2JU,Checking Account,2021-02-18,22244.100203914717
FUBpkN,Saving Account,2021-02-15,32469.99644463746
I1eCiH,Saving Account,2020-01-14,143226.01253932403
loTufA,TDC,2021-08-29,97345.02077494263
Eapaz4,Checking Account,2021-09-02,106311.61406832584
j8ahnQ,Checking Account,2020-11-04,74415.15176622826
Jjz9ap,Saving Account,2020-02-08,117208.29659124267
bItuL8,Mortgage,2022-07-27,64409.32835899429
ofYHNs,Saving Account,2020-09-09,98619.84227635256
L6TSV3,Checking Account,2023-05-07,86195.5077928536
DcePLJ,Mortgage,2020-04-03,60161.45315430106
ciaJW6,TDC,2021-10-08,109614.25036075563
NVpT24,TDC,2021-10-23,54979.80968979571
yms8mk,Mortgage,2021-06-01,10532.632412369105
FZQbKl,Mortgage,2023-10-22,27959.266819509645
WfjCkG,TDC,2021-10-25,67285.22660063725
XtTl6t,Mortgage,2023-06-03,35159.178071090086
c3K9Am,Checking Account,2023-01-25,102792.82689102602
vvCHaC,TDC,2021-08-13,55681.53811675212
vvF34r,TDC,2020-03-04,117628.75866484111
mgMDpI,Saving Account,2021-02-18,124292.20077768552
vtafVI,Mortgage,2023-12-07,6176.107339994513
zi4wy8,TDC,2022-01-05,30506.348957831317
u7iPyj,TDC,2022-10-24,7102.556516900556
LdPuPG,Saving Account,2024-01-19,28606.181945259552
onuwgQ,Saving Account,2022-06-08,70984.13775695236
zZHcJp,Checking Account,2022-07-06,144387.64855506737
4hOgsJ,Checking Account,2020-01-23,138222.0607827007
lnpV62,Mortgage,2023-11-10,57871.96668511233
e2iFAw,Mortgage,2020-05-13,23560.19558833077
egOlCO,Checking Account,2020-02-25,109197.3171888239
nM5K5N,TDC,2020-08-22,106407.3317422455
Rmbf00,TDC,2024-02-02,24307.77296478998
NvYEIc,Saving Account,2022-08-15,144364.92774998114
SSbyTH,TDC,2022-05-18,9406.527215814429
MDGTkJ,Mortgage,2021-01-02,54943.596655057234
iYKYEo,Mortgage,2020-09-12,125543.74701355166
ZMG6wG,Saving Account,2023-10-29,103704.15433767479
qqCL3r,Mortgage,2023-08-28,33169.08005325995
TAPH6C,Mortgage,2023-01-31,97382.60340719212
Ddeqfe,Saving Account,2021-05-31,115187.4593864189
cNDmMl,Checking Account,2021-10-22,13989.574974688692
ck2ZtR,Checking Account,2020-08-05,9728.195670394873
sfBRJO,TDC,2022-02-24,18141.815810813365
Hm8dhY,Mortgage,2021-03-29,51235.73253725099
2Rcavh,Mortgage,2023-12-21,72964.87397584574
YIBaVa,TDC,2023-03-12,6087.893656505106
E8etIc,TDC,2023-12-04,94358.56871113191
TSeiTg,Saving Account,2022-01-25,71162.16241386601
dc4Skr,TDC,2021-01-18,81870.58153117432
FkNMVS,Mortgage,2022-09-17,35887.88617980516
NjE7TA,Checking Account,2020-04-26,32814.2700584376
ki8E6V,Saving Account,2021-02-22,144427.59027046623
4f70AY,TDC,2020-08-16,83573.36272028732
GQ4m5r,TDC,2022-08-21,3049.1749770575407
RPsOYM,TDC,2020-10-27,91599.57205865363
Ctb2bl,TDC,2021-01-17,121424.23601207742
zA71mY,Checking Account,2020-07-27,114646.23399225078
Qaenbd,Mortgage,2020-01-21,79624.42367790741
ESrmee,Mortgage,2023-10-22,42316.83837822944
9PVpOE,Checking Account,2023-01-18,56276.595298425025
oN6vyu,Checking Account,2020-02-13,19863.42070492458
xO4ZfL,TDC,2021-11-17,63093.52236112603
iOijkZ,TDC,2021-03-04,90765.02403687676
DdNuXK,Saving Account,2021-04-13,100009.44481925227
tegsdt,Mortgage,2023-02-05,91536.96604777484
l9WFDa,Mortgage,2022-03-28,56714.28645365568
GYXPde,Mortgage,2020-02-01,95608.73508455571
ZZM7eb,Checking Account,2021-08-14,64814.00994419864
KooLxi,Saving Account,2021-12-26,125997.46955275367
EdeXJO,Saving Account,2023-06-08,18255.039125762134
CAIGhp,Checking Account,2022-08-14,43587.77619367109
F0Gvzm,Saving Account,2024-02-16,89306.83171410367
hXWa1O,Mortgage,2023-04-12,136329.09212777988
FdeZpI,TDC,2022-10-10,47121.161525502444
5zcn1l,Checking Account,2020-09-17,83063.67271996527
sLc5Kf,Saving Account,2020-02-29,73525.40430337598
2Ikk8b,TDC,2020-09-16,67431.4752767526
0sB97x,Saving Account,2022-10-12,11912.494890915601
TKx2hy,Mortgage,2023-08-29,53464.51415698052
tliXPT,Saving Account,2020-01-15,117884.20953615774
8GiQYu,Saving Account,2022-03-21,27675.24619704624
SSouPO,TDC,2021-09-12,107186.61872864774
8lo6dm,Saving Account,2021-07-04,110483.39800155775
GAvaeL,Checking Account,2020-05-22,22212.240549117556
onHpCI,Checking Account,2024-02-29,1537.5293137778394
xaVxSN,TDC,2023-09-03,23301.590519785394
i4o6Za,Saving Account,2021-05-01,42123.28747735628
sOc9oH,Checking Account,2020-02-10,96684.68750373827
Vvi18T,Mortgage,2024-01-19,100392.78486514995
kSlOZl,Checking Account,2022-11-19,131970.80062462154
XOda23,TDC,2023-09-23,2268.5081425969474
gT9qg1,Checking Account,2021-12-18,72401.88340375574
pz9skY,Mortgage,2023-01-24,80131.93478887729
