Transaction_ID,Transaction_Date,Contract_ID,Transaction_Type,Amount
nGFkUQ,2022-11-29,iPOnqe,International Wire,58329.418814327524
SkrYSj,2023-05-09,jXO2Rx,Domestic Wire,1570.8763292691285
Mh2ADx,2021-08-26,VOFUl7,Deposit,108505.50891930761
Jpve8f,2021-03-01,vxxxnH,Deposit,38581.89877957687
XJMJcS,2023-09-10,t7nqOl,TDC,48014.698341235184
18H1IV,2023-06-29,jGezg2,Withdraw,143897.34357762005
hZUvki,2021-10-02,uupiWi,Withdraw,45289.32285467299
I7YO5J,2023-09-24,omUAWv,International Wire,142316.6886648518
0UBWLg,2023-03-07,gTxJKj,International Wire,85828.2657418149
Wf4kyG,2021-02-22,XTYZH9,Deposit,35330.056914383094
uqgYL3,2022-05-07,6kFn55,Withdraw,106379.62043327252
rbzpX6,2021-04-22,dTF9VI,Domestic Wire,127258.47464208525
maInSH,2021-10-27,DKgHss,Deposit,65363.743048919634
04rF2Q,2023-10-05,2F6pw9,Deposit,23581.118748160072
7N8Pnw,2022-12-11,34SVkR,Withdraw,74203.86586871366
houi9d,2023-08-07,28GLPj,International Wire,25803.41301603945
FZcfRR,2022-01-06,yZJuDg,Domestic Wire,29911.643828948985
yuBsD5,2022-12-14,GefJim,TDC,21337.429592537694
QzZR7a,2023-03-23,14iNCk,Withdraw,62391.72785284984
KGFBHf,2021-09-05,FrLA6I,Domestic Wire,84536.39085649786
Sa01DE,2024-01-08,PffvXd,Deposit,100359.44788904523
esyGtV,2022-06-03,6WdFFd,Domestic Wire,132279.20293625654
vdNcRF,2023-10-15,BK91aW,TDC,73714.65085140233
Asw7cY,2021-07-29,ulvTj6,Withdraw,137682.02373765194
ritROg,2023-01-11,sA9qbh,TDC,5984.026901938196
zGb22Q,2023-05-14,jLF6oE,Domestic Wire,45776.053404884886
ZxHAaU,2021-03-30,UaIK2n,TDC,124075.99618495055
lGrh6X,2023-04-25,DzabvZ,TDC,68257.05051010218
QNqnXw,2021-05-09,MY7rWk,Withdraw,104101.16713519604
BCXVCy,2023-03-16,jtVSP2,Withdraw,116725.28393170112
pkhL3f,2022-06-18,N0HFAC,TDC,127702.73883281459
xxfuSD,2021-01-04,MGhbAM,International Wire,73588.72088776212
qcUu3Q,2021-05-05,OiwfHh,Domestic Wire,141940.09741398922
M7qWFl,2021-06-11,Thkxhp,Domestic Wire,17195.77602324672
mVPUUJ,2022-10-27,LrvVnK,Domestic Wire,75684.80873242603
6l6BEG,2023-08-02,3NO0Cz,Withdraw,4793.916408219076
SyDjMh,2022-07-02,OII4EU,TDC,136551.1470936375
iphD8x,2023-06-05,eUdZqh,Withdraw,25788.185083633518
mklSxz,2022-12-03,AtAJoO,International Wire,30662.220412921753
qER7Rc,2022-06-06,U6SvjS,Domestic Wire,11557.131172099203
sjou8B,2022-08-11,HkDxpu,Domestic Wire,142773.85708599104
neo727,2023-03-07,dCSLOC,TDC,77698.17836614464
TGD5oj,2022-07-17,jfyouM,TDC,88216.61123359158
GtJnpA,2023-09-16,x4H38F,TDC,9754.630915309122
HVK7DY,2021-07-04,dPpvZH,Deposit,80538.01722329283
i5J8yC,2021-07-31,zuvrEL,Withdraw,96300.54236611944
FBv0EP,2022-05-08,6Cp6hP,Domestic Wire,147220.82295279796
JbsIQy,2021-02-05,qJ4TDp,Deposit,83773.84376743512
D9UCgh,2021-10-11,3lWfyS,Deposit,99629.82443729177
ExW0b3,2024-02-14,zPpzPW,International Wire,123016.09092922216
3Gupyq,2021-07-14,9ktRP8,International Wire,50033.2577436737
53FVui,2021-01-30,piopmx,International Wire,60594.09739234035
CW6UOv,2022-06-09,SVf4Jt,Deposit,2742.8987389770646
JyMo1I,2023-08-02,uPXXif,Deposit,17042.99107098701
JjVt9a,2021-10-28,h3ob6n,TDC,21340.609873856913
xekXsB,2021-03-10,i9Lu0G,International Wire,101540.60804808143
uGSSTm,2022-10-05,PZP1KK,International Wire,61528.788484184646
O5Hl5Y,2023-09-30,kzHqEf,Withdraw,41167.563101881184
R6FD2S,2021-04-07,I0klQh,International Wire,26607.455133147443
JPK9i3,2023-12-22,LmCIlj,International Wire,91029.06375867428
SGtWJl,2022-04-29,PNrl8o,TDC,18766.288423315775
wKIFCS,2022-08-29,LRpZWm,Deposit,111568.17164931043
uoVgDK,2021-03-23,c3YwRs,International Wire,60491.85892027922
lrcJg7,2023-07-22,xL7sn2,Withdraw,39123.36687697159
8sjk0S,2024-01-11,1CawrY,TDC,18051.698011751465
JvyyfQ,2021-09-19,ty4g3g,TDC,93492.53350560207
QkbBuy,2022-07-10,RSxx9T,TDC,92587.6260454201
tOOExo,2021-05-01,7QokHJ,Withdraw,119751.34040423945
FQcL9h,2022-09-27,g3VlbD,Deposit,56661.70142671594
3VRqWi,2021-03-25,iSsCTm,TDC,60388.21234503664
jqIftQ,2022-11-16,Xw96id,Withdraw,128209.4252228781
8lSazY,2022-07-06,IQyghe,International Wire,62740.34863102
tf7uLn,2023-07-28,NKcYox,International Wire,48355.15805409628
chj1nz,2023-08-22,EIEKha,TDC,18174.24062029555
GQgfdf,2022-02-02,G9hkxt,Deposit,134124.7022248768
4B8I2E,2023-11-11,bCymA2,TDC,78251.41463611225
qO577M,2022-04-27,qMwcms,International Wire,22149.102107815346
ZHSbhp,2023-05-25,2bNNO3,Deposit,64588.58925283864
zWF6rw,2022-12-06,jKqKzL,Deposit,49140.455031749334
MI8aNb,2022-10-03,2nTLpk,International Wire,16212.274973860418
WvQwxs,2021-10-08,vZZVUn,International Wire,78679.03046727533
oCKxlW,2021-02-17,CZgbGE,Deposit,100347.45955914783
yzhhot,2022-12-06,VuNWg5,International Wire,100440.52523422052
IIdA9e,2022-02-15,bKoyy7,International Wire,112886.42654105352
C1rhpz,2021-10-23,7t0uLl,Withdraw,126811.666388668
lQpXNN,2022-08-26,z9hwpm,International Wire,4268.78910841974
gzlfjP,2021-04-10,aHQPDd,TDC,118742.52127103636
oKJSTL,2022-07-10,kxaCeR,International Wire,52825.11267639155
mhLYX5,2021-05-30,3IghiG,International Wire,105863.44225768963
Mjew6x,2021-07-11,BoXESV,Domestic Wire,27664.27549604035
ELRss1,2021-02-10,F0hGDe,Withdraw,37243.59361018696
aMhelP,2022-06-29,a7zekQ,TDC,43432.8598957388
hzSAGt,2021-02-03,Y4yN2p,Withdraw,129579.77559823058
yM70TR,2021-10-03,KOAQzm,Deposit,46011.3052534979
8r2zKu,2022-09-20,Oi4KBs,TDC,84980.92705588405
FHqBrJ,2023-08-15,gC3DiI,Withdraw,43831.123146144586
ezR5zK,2023-12-09,SuBrVn,Domestic Wire,90108.6468228893
gppa6f,2023-10-13,spE2Jf,Withdraw,70969.09684263695
CHxCzH,2021-01-22,44HYuF,Domestic Wire,46426.61758771523
hbc14G,2022-05-17,W5vqbx,TDC,42830.483325965484
IPQqE9,2022-12-11,cAcW5W,Domestic Wire,47530.53321989067
GDfEAI,2023-05-11,Spb74v,International Wire,114640.86166650392
7OCVpm,2024-03-04,GlQOD8,Withdraw,114658.51942813063
ntc4ST,2023-12-16,LsYl1e,TDC,26729.41219197905
KwrhBw,2023-02-10,hzRTDb,Domestic Wire,124240.42240127361
DGTNIQ,2023-01-11,EOcvip,Domestic Wire,132298.95880966345
52qjCk,2021-05-05,GwuQvC,Withdraw,82138.46348806776
DqRnhC,2021-03-22,r9yQOV,Domestic Wire,48315.229246389536
2PAo5w,2023-04-13,hKKADY,Withdraw,137724.55181445062
wdqHdm,2022-09-17,7KR3rf,Domestic Wire,89317.3084384533
YDKxWN,2022-02-12,6Xkww2,Withdraw,148799.65429682028
8ur8r1,2021-02-13,DaUAPX,Deposit,78748.38254224749
BmBwVh,2023-10-04,ZdYzvK,Deposit,119328.17873260875
TKo48m,2023-03-13,mxX11e,Withdraw,109065.0609696332
CGHO3v,2021-05-29,AX2ITX,Deposit,31057.0777995554
R1ZLbp,2021-05-05,T7gxUy,Deposit,139670.58135047593
btsMRD,2022-06-03,7rW7BL,International Wire,44523.595610191885
ehLcF5,2022-07-11,mJVtWr,International Wire,101455.16852630119
kj9gCd,2021-06-02,1yfu6O,Domestic Wire,39912.54518687652
OdOKd9,2023-01-03,fTNVJr,TDC,12747.821696228477
Rdan0I,2021-02-21,q9buFm,TDC,133617.84219847925
YHmBUj,2021-08-28,G4DreM,Withdraw,45116.478401913686
VT66kz,2023-03-14,8GASCD,Deposit,16697.37296078711
r9oAHd,2023-08-30,GbCfNA,International Wire,133821.08226064936
s5CAki,2022-03-22,mT4uSO,Withdraw,30510.914904380774
F1PT4c,2021-02-27,zfCSbX,International Wire,7580.823866531614
pJv9oN,2021-01-02,IXb1ki,Deposit,628.3155325237609
znyfpq,2022-08-09,nPpGKK,International Wire,12143.170969441278
3c3VaY,2022-06-09,aepQoi,Deposit,16092.466828641063
MOeUGB,2021-09-01,n5MZFb,Domestic Wire,28870.96464449037
hCh8hi,2023-05-02,uMn54l,Domestic Wire,7328.146201110035
8DJm9K,2023-12-18,2p54ec,Domestic Wire,16825.62036634535
HbRNqC,2021-08-17,vVpwDc,TDC,22119.5806652528
ETCL7I,2021-09-07,lvqygU,Withdraw,75359.64359111688
vutMx2,2021-09-29,2z4BHw,TDC,58595.65393300641
5Z5oxm,2021-09-04,XHRvSE,Domestic Wire,148270.84414173622
MAQHOx,2023-09-22,8QWl9r,Domestic Wire,57309.06299770285
l0bcE1,2023-11-23,IJx2l2,Deposit,135091.425254526
Mvwryw,2022-01-12,enr1I2,TDC,96387.53991202521
SmOoWP,2023-08-29,a5bjbM,International Wire,95974.65733118886
SoCHcU,2022-05-25,dt6gUc,Domestic Wire,24710.435742974794
NpdtaW,2021-02-07,LUoXzQ,Domestic Wire,90028.76107311361
bx4x6J,2023-01-21,t3ryqI,International Wire,49490.51617018697
GhNvT3,2023-08-31,ZcKLE4,TDC,76510.03681769723
8cBcgx,2023-11-20,OD2geV,Withdraw,72104.76733912868
JwsXuK,2022-09-11,b3EbTA,Deposit,138318.5711034582
t2eyHJ,2021-03-10,p2B7NN,Domestic Wire,39827.79941473807
YQeqAM,2021-12-18,eTmziC,TDC,50971.246609686175
7v6N8v,2022-01-09,dXZyXk,Domestic Wire,30336.120967717543
H41hO0,2023-09-15,RCTm8S,Withdraw,80246.58982570074
SyfFTp,2022-03-14,y3o3I1,Domestic Wire,32270.649932338547
lBcQEI,2022-05-26,MFoT5s,Deposit,123840.58792402354
bhxRLE,2021-09-22,QsddLh,TDC,118692.86201187762
rtWnXT,2022-01-06,hs5VBK,Withdraw,83966.99317408554
NO93BF,2022-07-01,BQ9gcK,Domestic Wire,85158.3328548136
FkSzJC,2021-12-18,bpOxwM,Deposit,130026.5271031202
mbc1jD,2021-09-12,xf3U9z,International Wire,12873.205212282786
OMBa8V,2022-10-16,zJSV29,Domestic Wire,103999.33832167233
9QspoB,2022-12-21,WjlIrx,TDC,127452.2825020645
isYjHs,2022-07-19,V7OsvH,TDC,89517.80082893073
QIJpAI,2023-05-29,o1dvWp,Deposit,25214.58885487696
6SUCxp,2021-08-03,LpqbMy,Domestic Wire,1635.9529997863149
ebCT27,2022-08-24,n8GZ3A,Deposit,18441.954299258297
qYPQTg,2023-05-28,8BLnzU,TDC,8063.669855961117
bOpNrA,2021-01-21,LrgBhZ,Deposit,14510.13176776948
PfEF1r,2021-09-09,KX4e5e,Domestic Wire,36890.887340411966
OlqCTQ,2023-06-26,4XNQzR,Domestic Wire,73965.17280712728
dzJSeS,2021-01-09,L8Gr4K,Withdraw,90047.00833971296
qUDdjg,2023-12-04,3qG3uK,TDC,46385.48628161417
o8ucyt,2022-08-29,9zDIVp,International Wire,52816.87111777129
eePsHc,2024-01-22,sHalvF,Withdraw,44938.76669326881
cPBlGN,2021-09-25,FKsooE,TDC,70283.17081348281
nynxUs,2021-08-20,opvYaB,TDC,11588.092550358819
R68upt,2021-01-31,hxlFy4,International Wire,3747.4189317558153
Puxzqi,2021-02-09,iNEFEE,Withdraw,99464.19309736494
1dJEYW,2022-05-18,6UDleO,Domestic Wire,134644.90694205946
vLiKQi,2023-03-04,oXoWz1,Deposit,82988.0691356399
niwKiH,2021-01-06,rOWgTu,Domestic Wire,53021.876124400034
tLvQuF,2021-03-01,g0TImP,Deposit,38696.10765262778
sqG5zk,2021-03-15,f5wv2E,International Wire,115641.73733457005
z0AAjl,2021-06-23,LpZ8ar,Withdraw,78043.74488025565
m5ACqb,2023-06-10,HyEZcz,International Wire,89676.85252492699
UqLJsq,2023-08-08,1facOA,Deposit,114564.1961537325
F6nZRm,2021-08-18,hWBbXt,International Wire,79697.95968681177
RSUMPR,2021-08-26,aeLkRS,Deposit,85162.998574213
Fs4ORG,2023-11-13,Cc8B6X,International Wire,90587.99599618548
iNP89D,2022-08-14,Sq8N5x,TDC,26351.497334202868
jBunSf,2021-02-11,9ZpEIj,International Wire,47896.71580205649
hUodvc,2022-10-13,bpMGqp,International Wire,114307.54463353033
X9Mgud,2022-11-09,0wWYlI,Withdraw,38473.51132524286
zRV33J,2023-06-02,JLEerF,Deposit,22519.913563255195
Bvfl4w,2023-12-03,CLsMZW,International Wire,79316.02569171213
EXzB7D,2022-06-02,1bsRQU,Withdraw,83320.05596583431
KwL5l7,2024-01-10,gmcqXk,International Wire,110707.14156546278
y11das,2022-01-21,Ssys5w,Withdraw,34950.21832577377
m37dpJ,2021-08-03,02t5F5,Withdraw,8204.225704078583
5TsLui,2022-07-20,XixiZE,Domestic Wire,139639.38377891167
uCGPWy,2023-03-04,MEQ9Rp,Deposit,28007.28432586805
7cSoRc,2021-12-03,JnMy3s,International Wire,101951.92128201561
BznhCV,2023-04-09,XyGyzh,TDC,125765.18386112314
06lEFo,2022-09-14,SJldH8,TDC,123776.9403085779
sDFqYJ,2021-04-24,FrlTkH,Deposit,128320.62726848785
NH0tvA,2021-07-21,rMubpb,Deposit,138432.44560930584
HTYitK,2022-09-26,Wh9ZBu,Domestic Wire,119846.62741155275
s6kBXp,2023-05-30,5yrDzv,Withdraw,20027.454550524748
3f3yUM,2023-10-21,6JuJpM,International Wire,145321.15931672492
jQ8zpn,2022-06-29,P8Yyq0,Withdraw,45360.13088667285
zqItmy,2021-05-30,d3r21T,Domestic Wire,16169.545168573575
nEegmc,2022-11-02,KJPsDH,TDC,38754.64512058052
KNlJZt,2022-11-09,a0MmD7,TDC,88500.20784953288
98fHFO,2022-01-17,PcgCQO,TDC,65366.03752387178
cM4QaY,2023-01-02,QBxwxS,Domestic Wire,39331.578454580085
ZE2IbP,2022-08-17,C8lbR3,International Wire,12834.526573756237
tZSLhL,2021-12-16,YIhfOw,TDC,63805.763748719706
Y9xU1M,2022-09-06,hJDQLw,Deposit,137762.80498146673
boUM4i,2022-01-08,lgXaeB,Withdraw,58758.094193029014
dwCAlV,2023-09-30,YoWIfk,Deposit,31719.534342982603
nRWjQZ,2023-01-18,gm6lHk,TDC,31732.175518663786
jpm0K3,2022-09-09,iBLzSi,Deposit,133035.23007559986
VHqNlk,2023-06-23,nGMxB7,TDC,10341.258280283186
Sk7NIA,2021-04-18,KeH2Nc,TDC,128369.81920447067
KJE9vW,2022-01-28,3dVSPe,TDC,69719.86625191521
RLA1TW,2022-03-05,qBJXFg,International Wire,72466.67461757372
ob9LrH,2023-03-30,7w3PQn,Deposit,99959.53798694785
08Rrhw,2022-08-01,MQBBqG,Deposit,56093.34930665025
qglYM2,2023-04-23,OSCUxr,Deposit,40579.117107933
n5f7ty,2021-02-03,zusl6a,Deposit,145695.2496263922
vvT2mU,2023-07-28,AMihDC,Deposit,132123.17736719787
V0DNqD,2023-08-09,TK84x5,Deposit,20029.097950443615
EQ49K0,2023-01-08,Z1xOHv,Deposit,94774.65843740593
1p4Olq,2022-01-04,diDaK1,TDC,59192.862837794964
8agehO,2022-03-06,iXl3qH,TDC,98476.83939913641
D3aQfy,2021-03-04,jpe0Sw,International Wire,116170.55883832365
FktVsG,2023-08-08,WZP6tj,International Wire,98805.79212016224
NO4fra,2022-05-15,zZ3eFX,Deposit,29546.623404518185
5nN3r1,2022-08-31,CS9qPn,Domestic Wire,139414.00042332057
QAIY50,2023-08-31,gneUzZ,TDC,91304.98459606538
oSuuJb,2021-06-15,QsPlDG,International Wire,59659.598187673284
VqU61u,2023-04-11,7ZInVX,International Wire,108938.61141153186
2VFhLN,2021-03-17,Q52jVP,International Wire,129358.8873424488
9jErH4,2021-08-13,mhuW8Y,TDC,139842.4115847132
kiVhOS,2024-01-14,bqll0L,Domestic Wire,33213.39192422585
n0sHhA,2022-09-02,pQkg1K,TDC,88794.6443244552
hoee0s,2021-02-11,MRLVEc,Domestic Wire,31802.63272584338
lpm2S5,2022-10-17,oifkxO,International Wire,131676.67340699298
Sjz4HJ,2024-02-10,HgBqrU,TDC,63554.44291644578
cgacw2,2022-09-03,UjWloC,TDC,59822.349179566096
eNAvAe,2022-11-04,ZV5h1U,TDC,22310.263226542098
u1CUIp,2021-06-12,J28R7U,TDC,118399.71471219504
8SyEMr,2024-01-13,jdVqif,International Wire,125241.46755887961
HxbZeQ,2022-12-17,J69sJU,Withdraw,103554.04968386666
K9ocU1,2023-07-28,2a7nj3,TDC,130800.66357032946
z5Wj8s,2022-12-19,ANH1Cl,Deposit,42973.918389362254
Zsq3dU,2021-09-08,TUxRtJ,Deposit,63779.608808697965
cLoST4,2021-09-21,3BNo21,Withdraw,105258.23232861454
6OQhIb,2022-06-13,XaVJHY,International Wire,26137.834394937516
BThaP0,2023-01-07,Bc3Leu,Withdraw,148006.25719331187
2QgR0M,2022-10-01,U8jMiO,TDC,126196.5443414984
sKy2Tq,2021-09-05,PlSV9U,International Wire,3724.435014591136
jMQ9NM,2023-07-06,Qw6Oq5,Domestic Wire,132376.17116334828
Dwwsmx,2022-03-17,4eNblA,Domestic Wire,7739.866935808496
xykjbQ,2023-02-22,whvdOg,TDC,71945.17607248687
SO1t5C,2021-06-24,i0vKX9,TDC,38222.006381043
j71kl7,2022-07-27,vp5Pw7,Domestic Wire,98078.39026523246
P3JeJi,2022-06-21,ckcyBG,TDC,39418.60354745117
s1aMRI,2021-08-10,bo7TJi,TDC,34710.14785809352
IoBXag,2023-09-04,d63rHc,TDC,132127.8635062149
jvgPB1,2022-07-10,oISCbt,Deposit,19983.720239430946
lB0lxK,2023-01-05,uAnHYQ,Deposit,23065.19916419692
9Xxkwm,2023-09-07,nUJg7X,Domestic Wire,74397.72918072308
90fQVY,2023-03-17,w8nUVV,Domestic Wire,92657.80758352525
rPmCc3,2021-03-25,bPWJFc,International Wire,127679.73953578416
xosn3D,2021-10-31,g5Y2gU,TDC,60319.86235161171
WCkreK,2022-02-05,1hTIoz,Domestic Wire,36836.23339744494
VcV9kM,2021-10-02,JnWU2y,Domestic Wire,92286.15173953338
qUGRnU,2024-01-29,WH2J1u,TDC,62774.93195165821
No2xak,2023-06-26,cguNdE,Withdraw,144427.32696506093
mtNNQp,2022-05-20,GEXEOx,Withdraw,111023.2652398075
xlZvPt,2022-04-05,J3KNXv,Domestic Wire,50776.50929997534
eAF9Jm,2022-08-14,vvrp5j,Deposit,32793.6862441635
Hu4854,2023-09-13,EOqIIz,Deposit,61363.00885637206
ENMgF0,2021-03-06,b9ljVW,Deposit,51198.104854922916
t79sNl,2022-03-29,U4PPlg,International Wire,23918.187489462376
a2drfA,2023-05-07,8fqSwS,Domestic Wire,10653.529937983312
LCb7o4,2022-11-01,1046fZ,TDC,51300.79960455332
AGI5wm,2021-02-24,DkeMAI,Withdraw,13796.80234007128
f2cZE3,2023-11-26,i3Lh1a,International Wire,36716.096742696405
9w21Xd,2022-09-30,9r7vSx,International Wire,115204.56634963519
TJ2LHc,2022-02-22,wkXWxd,TDC,13503.067909513717
dKMVxJ,2022-08-06,EvBdLa,Withdraw,34972.55305955342
htUJrb,2024-02-05,n0QG53,Withdraw,9779.357162010627
u47wns,2021-11-20,pYonBH,Withdraw,120999.6148402561
39lFTr,2022-06-23,zhzUFb,TDC,94833.19620489127
fR9E1j,2021-07-28,FLYELu,International Wire,147623.176053834
hb5gQw,2021-07-25,oP7VPd,Deposit,90011.71864442495
mTDoSu,2021-06-21,k580hB,Withdraw,49460.17724930578
oKvaIS,2023-08-11,Obrckh,International Wire,13652.252869767359
CRKcgN,2022-07-09,xLaSbd,Withdraw,134805.4098023874
nJhUGc,2021-09-15,1oZDK4,TDC,71638.2309705908
ZEDPQO,2021-02-18,lmd6X1,Deposit,25796.7168480384
7bdq1q,2022-10-31,OEOzUo,International Wire,32029.138565669855
D6jmi2,2023-06-15,vqwXUg,Deposit,136011.6318703277
QV7D1g,2022-09-11,8e9yEh,Domestic Wire,79321.7115210844
ClpkXT,2022-12-22,bZhDQh,Domestic Wire,85301.05539449537
83pJx9,2021-04-29,BTr8CD,International Wire,113776.57439951782
XfTsec,2023-09-25,2izOVP,Deposit,38696.54685573563
zra8QO,2024-01-10,bYXei7,Withdraw,46466.011919247954
SXquc3,2024-01-04,IZkp4z,Domestic Wire,39659.804834416616
JMf3ge,2023-11-24,CcUD9t,International Wire,43866.171520808144
LAgOmT,2021-05-01,XiZ2R9,Withdraw,99648.40709757972
8ZjLEX,2022-10-23,5FISio,Deposit,90065.33130153792
DPFaOE,2023-04-27,hY0L2H,International Wire,120822.90581606692
pVDwiV,2024-02-03,kROq1P,TDC,86854.08571696005
Udr0qd,2023-05-11,faWRLl,Withdraw,2148.9570070980035
O4FF5y,2021-08-03,1zppON,International Wire,115282.13502932488
yyR9ZK,2021-09-20,UC8Wjb,Domestic Wire,62858.28317990564
sI8jcu,2021-08-26,Lc4RfC,International Wire,139598.02272291918
4ItwgM,2021-11-19,mZq4gX,International Wire,133798.66539904164
ZIbgWG,2021-09-13,yxBv3I,International Wire,109513.3486585312
KEEAjv,2021-12-21,JbIrs9,Domestic Wire,24280.58498472576
Nu0O9X,2021-02-16,bdMbjn,TDC,9381.774548404992
w77H9b,2023-03-28,BPkWv3,International Wire,38167.05384847186
fIsHcH,2021-07-30,CSCuZ2,Deposit,35439.116401275496
0u3uHk,2023-02-05,aoEU3q,Domestic Wire,33159.817461973216
wQIXVK,2022-07-09,YFsh1V,Withdraw,91654.67670296342
3EvkuU,2023-08-27,YYuKEO,Withdraw,49317.17492557686
FvjnKe,2024-02-18,Yl0fUa,Withdraw,51538.98133789902
w31k9e,2022-03-24,5hbHhZ,Domestic Wire,27742.20764015496
Zeth0K,2024-01-18,ydZn8v,Withdraw,138763.21481355393
JVUVqS,2022-06-05,kbAnSN,Deposit,136121.95627850454
oBKfLF,2023-11-29,V8idui,Domestic Wire,89074.66046854625
PgC89C,2021-07-04,sWoBes,Deposit,125883.86931518155
Jb3mHo,2022-09-28,YxCcdJ,Withdraw,143838.6214051913
Ra0DNu,2022-02-11,VBHG2R,TDC,90650.87223370613
nIoidG,2021-09-03,mK0eom,Deposit,23885.357466745405
jUo3J7,2022-06-17,b8UICV,Domestic Wire,92457.75237960888
Irk2Z4,2023-09-03,Gt8sba,Deposit,107812.93596781783
VvDkGB,2023-02-19,1PuNap,Withdraw,65067.61213551228
GRubiq,2022-05-31,f0ZpRz,International Wire,60255.874848839805
YEt7KV,2023-04-09,azwIW2,International Wire,136275.32272121048
7wAqos,2023-12-16,TKsEZ8,International Wire,140464.558790502
qlfvAY,2021-08-13,vFEKjH,Domestic Wire,19284.968150840694
FG3rjG,2022-08-08,A7sw1i,International Wire,90160.39710451297
JlpWId,2024-02-24,9tXjzk,International Wire,43581.64851725669
J98eHW,2024-03-01,s0tyuV,International Wire,6130.973326176634
aMAwiM,2023-05-13,6e9Y3E,International Wire,31043.18427332112
ZTb265,2022-04-20,jnI5yA,Withdraw,103984.78516276869
7dbGoW,2021-12-31,hOLi5Q,Deposit,66301.55060402516
Il5nSE,2022-08-12,NjKkQG,Domestic Wire,9237.039055641399
DHtjNL,2022-06-23,FQIkLH,Domestic Wire,49796.249126139446
Ey8hqF,2022-08-30,ZXShe3,Withdraw,138560.09489256056
i9w8tD,2023-01-03,jbuHzz,TDC,13141.147727039572
kvg7g5,2023-03-06,WuMSpj,Withdraw,103370.11893648379
LJGydj,2022-04-21,3r5Zrg,International Wire,132237.64076530642
ysRdGl,2022-09-30,gTwyx4,Withdraw,139037.86485915803
jkFARp,2022-09-24,F3E7jC,Withdraw,137058.4320757094
4KCXQ1,2021-06-01,Aq0tM6,International Wire,1115.0220386185947
86eHdM,2023-11-28,A4eQ3F,International Wire,6637.551631156018
kXNZxt,2021-08-28,d22955,Domestic Wire,35749.920006107444
yQxXhw,2021-08-18,4iqfUI,Domestic Wire,97180.90569523803
jtw5b9,2021-01-08,Wne5cW,International Wire,80189.24356928472
a07XJG,2023-06-26,iiKFfd,Domestic Wire,87400.14403881862
PO5V2Q,2023-07-15,nKz5mW,International Wire,30180.768482179
eHdugu,2023-09-12,JTPfbK,Domestic Wire,34781.05680948139
B3nRoq,2023-12-31,g7S9YT,Withdraw,130817.68909413098
hof1yR,2023-03-15,VhQmoA,Deposit,36222.99370989696
VjtjRU,2021-06-15,E2nsiD,Deposit,18310.272486735143
MhlONq,2023-12-19,e1GN7Q,Domestic Wire,25911.25774288592
fg0gTs,2023-10-03,2XszIw,Domestic Wire,17425.62277147229
IJRkqA,2023-12-21,yAtcme,TDC,107456.49112073348
VOaEIv,2021-11-15,N6Mo1u,International Wire,3773.286528970891
YJjonC,2023-07-15,UvbcTe,TDC,139781.86307488207
4hnue2,2023-09-28,c9INdA,Deposit,70644.5924916566
qgT2UX,2023-07-26,H3W6L4,International Wire,138977.51038306873
YxKogt,2023-03-09,9hYc7K,International Wire,70437.38194256993
Ye5FzM,2021-06-22,n0NpTH,International Wire,100017.5023505942
x1zOoC,2022-02-19,b7ojyi,Domestic Wire,124282.00186812521
IcDbvX,2023-12-06,ZfGZD6,Deposit,46114.8575266553
hx6S3O,2024-02-11,7nMidy,TDC,120921.40716134761
KIKgSG,2023-08-13,3aPSpI,International Wire,101789.13172769824
8NshzC,2021-09-19,gNvNoE,International Wire,136945.9697724166
qmYett,2022-08-07,dObPuZ,Withdraw,15128.215163640714
9E270i,2021-05-13,qHjPCK,Withdraw,92868.74416511963
0OSRjP,2021-02-25,aBcpZY,Withdraw,78408.23466707037
96H7xm,2021-01-17,e5qoMD,Withdraw,103139.44802022574
eNIPEh,2021-06-29,eqdqiG,International Wire,147204.40840586665
tP8Tsx,2022-07-17,ck9ny2,Domestic Wire,9613.578522146856
xaCDJI,2024-01-28,2OogJG,Deposit,119936.99937017985
lbGHBc,2023-01-17,sTEbuZ,International Wire,7830.131191145605
c8YihG,2022-05-10,92Zt3L,International Wire,116017.9772419908
XWaQEH,2021-06-17,dCm9r9,Withdraw,80632.39341119163
efIsoV,2023-11-17,e61rfu,International Wire,71695.81514758096
6Copt4,2022-12-05,C2CQLj,TDC,39089.69360058832
0yY5Xg,2022-07-28,hIYBsT,Domestic Wire,35006.5785382862
1K8lTS,2023-06-27,y4TzK9,Domestic Wire,129406.93624093532
DpgQIL,2023-12-19,MB3Qa4,Withdraw,44864.98328249912
tW7JHi,2022-01-30,mwkzch,Deposit,83114.52039815049
U3CjF4,2023-11-02,kfAEGb,International Wire,96069.58938956117
CTBxSu,2023-01-26,duppAd,Deposit,78077.61391740853
TSL8JK,2021-12-22,4243uZ,TDC,66731.54098845547
tdZBRq,2021-09-05,6L1pAG,TDC,75472.62814696474
bpQfXB,2023-05-23,UeY40J,Withdraw,56814.10372216182
4TYQQl,2023-05-07,v8qUkY,TDC,58900.414117890774
xlJsvw,2021-05-02,RH5pnG,Deposit,17873.57899074915
2IlkNo,2023-03-01,1OZhwJ,Domestic Wire,15711.455170898886
EJPG9y,2021-09-18,G4uAjH,Withdraw,46165.98175415079
4wVj0U,2021-02-10,vUQ1B6,Deposit,38731.63802004462
